SPECIES,Triphoturus_nigrescens,Benthosema_fibulatum,Benthosema_glaciale,Benthosema_panamense,Benthosema_suborbitale,Bolinichthys_distofax,Bolinichthys_indicus,Bolinichthys_longipes,Bolinichthys_nikolayi,Bolinichthys_photothorax,Bolinichthys_pyrsobolus,Bolinichthys_supralateralis,Centrobranchus_andreae,Centrobranchus_choerocephalus,Centrobranchus_nigroocellatus,Ceratoscopelus_maderensis,Ceratoscopelus_townsendi,Ceratoscopelus_warmingii,Diaphus_aliciae,Diaphus_anderseni,Diaphus_arabicus,Diaphus_bertelseni,Diaphus_brachycephalus,Diaphus_danae,Diaphus_diadematus,Diaphus_diademophilus,Diaphus_dumerilii,Diaphus_effulgens,Diaphus_fragilis,Diaphus_fulgens,Diaphus_garmani,Diaphus_holti,Diaphus_hudsoni,Diaphus_jenseni,Diaphus_luetkeni,Diaphus_malayanus,Diaphus_meadi,Diaphus_metopoclampus,Diaphus_mollis,Diaphus_nielseni,Diaphus_ostenfeldi,Diaphus_pacificus,Diaphus_parri,Diaphus_perspicillatus,Diaphus_phillipsi,Diaphus_problematicus,Diaphus_rafinesquii,Diaphus_regani,Diaphus_richardsoni,Diaphus_schmidti,Diaphus_signatus,Diaphus_splendidus,Diaphus_subtilis,Diaphus_termophilus,Diaphus_theta,Diaphus_thiollierei,Diaphus_vanhoeffeni,Diogenichthys_atlanticus,Diogenichthys_laternatus,Diogenichthys_panurgus,Electrona_antarctica,Electrona_carlsbergi,Electrona_paucirastra,Electrona_risso,Electrona_subaspera,Gonichthys_barnesi,Gonichthys_cocco,Gonichthys_tenuiculus,Gymnoscopelus_bolini,Gymnoscopelus_braueri,Gymnoscopelus_fraseri,Gymnoscopelus_nicholsi,Gymnoscopelus_opisthopterus,Gymnoscopelus_piabilis,Hintonia_candens,Hygophum_atratum,Hygophum_benoiti,Hygophum_hanseni,Hygophum_hygomii,Hygophum_macrochir,Hygophum_proximum,Hygophum_reinhardtii,Hygophum_taaningi,Krefftichthys_anderssoni,Lampadena_anomala,Lampadena_chavesi,Lampadena_luminosa,Lampadena_notialis,Lampadena_pontifex,Lampadena_speculigera,Lampadena_urophaos,Lampanyctodes_hectoris,Lampanyctus_alatus,Lampanyctus_australis,Lampanyctus_crocodilus,Lampanyctus_festivus,Lampanyctus_hubbsi,Lampanyctus_intricarius,Lampanyctus_iselinoides,Lampanyctus_jordani,Lampanyctus_lepidolychnus,Lampanyctus_macdonaldi,Lampanyctus_macropterus,Lampanyctus_nobilis,Lampanyctus_omostigma,Lampanyctus_parvicauda,Lampanyctus_photonotus,Lampanyctus_pusillus,Lampanyctus_steinbecki,Lampanyctus_tenuiformis,Lampanyctus_turneri,Lampanyctus_vadulus,Lampichthys_procerus,Lepidophanes_gaussi,Lepidophanes_guentheri,Lobianchia_dofleini,Lobianchia_gemellarii,Loweina_interrupta,Loweina_rara,Metelectrona_ventralis,Myctophum_affine,Myctophum_asperum,Myctophum_aurolaternatum,Myctophum_brachygnathum,Myctophum_lychnobium,Myctophum_nitidulum,Myctophum_obtusirostre,Myctophum_phengodes,Myctophum_punctatum,Myctophum_selenops,Myctophum_spinosum,Nannobrachium_achirus,Nannobrachium_atrum,Nannobrachium_cuprarium,Nannobrachium_idostigma,Nannobrachium_isaacsi,Nannobrachium_lineatum,Nannobrachium_nigrum,Nannobrachium_regale,Nannobrachium_ritteri,Nannobrachium_wisneri,Notolychnus_valdiviae,Parvilux_ingens,Protomyctophum_andriashevi,Protomyctophum_arcticum,Protomyctophum_bolini,Protomyctophum_crockeri,Protomyctophum_normani,Protomyctophum_parallelum,Protomyctophum_subparallelum,Protomyctophum_tenisoni,Protomyctophum_thompsoni,Scopelopsis_multipunctatus,Stenobrachius_leucopsarus,Stenobrachius_nannochir,Symbolophorus_barnardi,Symbolophorus_boops,Symbolophorus_californiensis,Symbolophorus_evermanni,Symbolophorus_kreffti,Symbolophorus_rufinus,Symbolophorus_veranyi,Taaningichthys_bathyphilus,Taaningichthys_minimus,Taaningichthys_paurolychnus,Tarletonbeania_crenularis,Tarletonbeania_taylori,Triphoturus_mexicanus
Diaphus_diademophilus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.038136302,0.310159242,0.697141083,0.874026261,0.699568137,0.0467356,0.013994723,0.860415523,0.725051847,0.874557816,0.03897996,0.185137168,0.444639895,0.90367609,4.25E-05,0.085971738,0.751047772,0.498832198,0.666383853,0.668250741,0.011437698,0.906181574,0.672781053,0.59341889,0.943354332,0.676941344,0.030600959,0.465975365,0.000176971,0.697327897,0.071032547,0.493901833,0.394723478,0.680079396,0,0.000458992,5.48E-05,0.322660307,0.000130567,0.001143995,0.031032208,0.362719236,0.001962804,0,0,2.93E-06,0,0.002572542,0,0.158122378,0.012906157,0.013658674,0.10283092,0.193181792,0.767582089,0.421042419,0.033518341,8.29E-05,0.525857863,0.001005529,0.641659804,0.009913513,0.066514613,0.013034235,0.335915511,0.013088174,0.457993541,0.070845732,0.009816034,0.340587007,0.691832187,0.027771888,0,0.001197078,0.033671101,0.006824971,0.843716503,0.69451955,0.567745496,0.156255071,0.020166886,0.039080515,0.724395736,0.672541319,0.467196963,0.597852086,0.058473005,0.017741707,0.037066294,0.110772928,0.412298928,0.002941877,0.434384183,0.043900927,0.044265152,0.631405259,0.778133043,0.666630704,0.764074886,0.607976891,0.624131885,0.051020316,0.00499436,0.460685052,0.802786316,0.080105835,0.14688517,0.008177771,0.156676726,0.063750021,0.380550342,0.621683557,0.005498821,0.012751351,0,0.545279036,0.000840144,0.000335191,0.000389682,0,0.000389864,0.00128459,0.001050531,0.001625401,6.58E-05,7.92E-06,0.195633867,1.16E-05,0.001610169,0.073535177,0.010713683,0.002767203,0.773099371,0.060376204,0.665891677,0.017481355,0.559341995,0.166022798,0.407817619,5.53E-06,1.13E-05,0.210026022
Diaphus_dumerilii,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.614529925,0.455717578,0.009244529,0.429552905,0.877839135,0.209829589,0.013747694,0.447331941,0.018775778,0.232032844,0.576803471,0.585064723,0.043800352,0.167859144,0,0.147405,0.556343964,0.045137994,0.546407843,0.664789492,0.020286421,0.037500982,6.54E-05,0.040319663,0.47386358,0.776471887,0.481145614,0,0.003475258,0.550062375,0.554925016,0.000427082,0.06559763,0.075099973,0.120323644,0.059833033,0.522824648,0.131466732,0.214584575,0.933006072,0.001298937,0.105673255,0.086189381,0.08952493,0.097753906,0.083638347,0.132105109,0.127083993,0,0.68601022,0.17240285,0.561894968,0.857944394,0.008133233,0.571389693,0.914268618,0.094214618,0.621405353,0.609850869,0.492729819,0.233896897,0.405992257,0.578324495,0.400951224,0.04859515,0.582427913,0.223404174,0.530715875,0.596930379,0.006964431,0.440138604,0,0,0.247591081,0.325169354,0.068101409,0.441615472,0.003560054,0.001711316,0.938075958,0.612073499,0.009308706,0.423114471,0.29069693,0.419390544,0.164388878,0.875396084,0.990258164,0.640526728,0.585144988,0.392443255,0.558827364,0.215430071,0.969281004,0.502694316,0.010275268,0.027524395,0.003924575,0.518788623,0.561745476,0.247512181,0.442858738,0.590870128,0.056517656,0.207778153,0.702849644,0.821975486,0,0.600511513,0.775358276,0.003212796,0,0,0.196830603,0.537252787,0,0.105800748,0.307602108,0.085353085,0,0.132380375,0.082853272,0.116132278,0.09779005,0,0.288408603,0,0,0.265013247,0.255644841,0,0.007156977,0.579385551,0.553303286,0.782182841,0.521733903,0.692131163,0.334564586,0,0,0.000126376
Diaphus_effulgens,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.695822296,0.417605849,0.651269569,0.623459999,0.516436394,0.406853957,0.65412401,0.386688394,0.644400771,0.919716075,0.951507712,0.388136213,0.481232954,0.000315493,0.649564886,0.922300194,0.503233675,0.667648787,0.518752497,0.364983993,0.419929707,0.45666456,0.375358508,0.721230135,0.464237773,0.746586373,0.120842029,0.280625943,0.22558134,0.910092434,0.060768555,0.358002134,0.006658977,0.14712617,0.341636995,0.88211461,0.253337644,0.579079061,0.648596134,0.04397011,0.175412482,0.03415411,0.083418801,0.032229072,0.005809873,0.225692605,0.325418286,0.029563661,0.526034609,0.521802583,0.889022379,0.548167332,0.528655119,0.801725932,0.588631426,0.059756343,0.882884747,0.780449425,0.77928903,0.546578197,0.165744554,0.673885224,0.736341121,0.313082884,0.928569001,0.563166057,0.45423258,0.950615786,0.156429469,0.653002573,0.044245671,0.110776989,0.587869072,0.413196349,0.329946674,0.692003955,0.094819299,0.002085066,0.634636759,0.852302138,0.461685706,0.703187282,0.617384195,0.477355676,0.49490487,0.623426707,0.614306615,0.860823006,0.962505835,0.71858873,0.750979469,0.43819783,0.58659527,0.786880637,0.211366948,0.468700234,0.352103431,0.805847879,0.726882894,0.645004467,0.395599986,0.895165202,0.536567885,0.424002008,0.848551255,0.586219484,0.013122318,0.259675894,0.704765487,0.41341733,0.138216007,0.133033496,0.401888725,0.889480945,0.152352199,0.082115286,0.245086511,0.037814148,0.115948565,0.317742262,0.154128971,0.39714961,0.077825732,0.072073187,0.713729158,0.08891792,0.076869904,0.627597925,0.508086,0.17378671,0.486797881,0.264431457,0.646075565,0.593434535,0.893679773,0.82609369,0.58062945,0.061362946,0.070276766,0.127081242
Diaphus_fragilis,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.768167172,0.913955816,0.378293762,0.074722968,0.745381169,0.966452752,0.759195782,0.172613649,0.515570706,0.829151385,0.711951759,0.038426737,0.108675346,0.845578108,0.868005985,0.792724393,0.954388089,0.307538579,0.756899168,0.660401394,0.658351982,0.757533892,0.970774762,0.496426867,0.785346287,0.03640936,0.546295377,0.341887379,0.82975644,0.367468575,0.587292316,0,0.003921443,0.012233792,0.603156528,0.005500588,0.11362945,0.438095989,0.338908106,0.009131801,0.000260785,1.08E-05,0.000808155,0,0.010717004,0.002614868,0.220455359,0.339151777,0.066813289,0.460745122,0.572081515,0.815941712,0.804037331,0.502060999,0.001241361,0.859329646,0.309693738,0.959940669,0.082366639,0.236534627,0.16997306,0.690143878,0.085801002,0.80783124,0.155400409,0.189735018,0.703899644,0.445608043,0.158420175,0.00547618,0.022498881,0.123700491,0.04578457,0.691738215,0.987013529,0.416308391,0.180730195,0.44533161,0.370756199,0.761786359,0.963568857,0.616935244,0.774406364,0.116217097,0.438265133,0.454315517,0.446817881,0.77794709,0.168497718,0.789361255,0.089999147,0.472231514,0.943577446,0.607863987,0.707597928,0.705610408,0.914904171,0.955325261,0.246045888,0.11874412,0.850427786,0.846316987,0.155346172,0.489773016,0.42624514,0.204341112,0.376921671,0.73604188,0.665479725,0.063871406,0.066538001,0.030745366,0.862051177,0.061521166,0.001610964,0.01469766,0.000519985,0.045512765,0.019643138,0.006312146,0.03636069,0.001272825,0.003093056,0.38748225,0.018045088,0.013417639,0.201649761,0.067415797,0.080367213,0.822948136,0.362782572,0.919119037,0.283600275,0.846271617,0.62235405,0.648073295,0.005469761,0.001762934,0.282189118
Diaphus_fulgens,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.725458158,0.01126729,0.006308492,0.934396705,0.75867686,0.892371436,0.041672547,0.220686276,0.554944147,0.910164906,0.000381717,0.066653944,0.813305039,0.608587181,0.807939391,0.699609084,0.004634944,0.901103101,0.736129096,0.825865331,0.927118667,0.74209664,0.009671976,0.48504758,0.01860804,0.604647752,0.015955531,0.55965242,0.323918055,0.592241495,0,0.000481488,6.93E-05,0.342317104,0.000138518,0.002116973,0.008037743,0.28129221,0.001776032,0,0,5.90E-05,0,0.002145369,0,0.12551687,0.005518035,0.008674201,0.133246646,0.109720283,0.837180608,0.516760369,0.008764815,8.89E-05,0.567577341,0.00124003,0.71271053,0.013811265,0.013332335,0.005627218,0.474197527,0.013702618,0.518150264,0.04381617,0.003666372,0.396217784,0.560354598,0.008003314,0,0.019403748,0.032285004,0.002814799,0.81744597,0.779521597,0.458078301,0.10782061,0.005080018,0.039097801,0.874049449,0.756897851,0.579888293,0.560627324,0.043963754,0.005555603,0.008698972,0.097184245,0.504376774,0.003902182,0.502648586,0.022496841,0.010424615,0.692296758,0.670465924,0.832180643,0.845200744,0.661299759,0.717287377,0.05896724,0.001993753,0.581195177,0.910418789,0.076399253,0.130472898,0.002651077,0.119256533,0.014831839,0.36531828,0.831656284,0.044917222,0.028646178,0,0.600739188,0.016923271,0.000359519,0.000208953,2.60E-06,0.013578251,0.001461226,0.000277898,0.001119224,0.000100162,0.000328693,0.204866954,0.002767491,0.009512201,0.049187251,0.004654377,0.063780186,0.860632392,0.013294056,0.633429337,0.00501929,0.618807382,0.31553806,0.515448493,0.000135042,0.001606782,0.197346013
Diaphus_garmani,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.370153748,0.113569997,0.712084412,0.909785219,0.735662652,0.22496601,0.507840011,0.756336192,0.716148725,0.068023557,0.168223359,0.844424782,0.802868547,0.745440024,0.926672655,0.239595105,0.768312776,0.69346871,0.558746198,0.764454907,0.90759101,0.422350847,0.692042719,0.007533655,0.612185175,0.308598436,0.773491716,0.348339846,0.690681681,1.63E-05,0.012603097,0.031458147,0.591239749,0.01723448,0.15916768,0.402446457,0.340237548,0.021749377,0.000486794,0.000511194,0.001595689,6.27E-06,0.027179364,0.011780765,0.210037114,0.263405423,0.102207301,0.460340199,0.584349987,0.793898815,0.702618324,0.446438111,0.002289525,0.842903371,0.317536314,0.914772455,0.141720544,0.254502336,0.209058865,0.553638849,0.150242409,0.764082974,0.196455722,0.14992285,0.65131377,0.403570281,0.178292894,0.002122274,0.008013456,0.21445327,0.058589837,0.745617266,0.92235399,0.429519066,0.22755449,0.391287302,0.366155205,0.661415568,0.895017975,0.717171766,0.726679056,0.145504065,0.398113436,0.422517086,0.432170225,0.716088627,0.196429603,0.676562141,0.129214266,0.45335023,0.900039535,0.656816933,0.737333999,0.701439806,0.868684318,0.902672794,0.281146353,0.094746778,0.774599692,0.820147198,0.183746573,0.449442517,0.376253051,0.234937527,0.34314514,0.733100409,0.610770913,0.033430532,0.036725366,0.039282241,0.813651972,0.01144996,0.005390035,0.016811335,0.000840801,0.007614599,0.046572451,0.004790415,0.035686581,0.002643832,0.00300861,0.440902371,0.003528271,0.011521158,0.255168402,0.127768078,0.033582633,0.787076024,0.31811033,0.865422922,0.263430114,0.795698161,0.593780301,0.594385411,0.002074125,0.001087187,0.244022683
Diaphus_holti,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.265056279,0.011242975,0.367011121,0.016741276,0.258930785,0.63186498,0.569983189,0.033535558,0.208149632,0.004973738,0.161873734,0.526136837,0.040079089,0.458008457,0.76138957,0.02361678,0.027696248,0.003567026,0.043927288,0.397579525,0.604409371,0.425451009,6.30E-05,0.046030358,0.432686517,0.569176614,0.040160527,0.071481434,0.004019051,0.060513007,0.068626114,0.600315477,0.104563933,0.25449404,0.951230455,0.046794968,0.058012851,0.016475563,0.030521226,0.017746459,0.003971587,0.099807079,0.143960348,0.034101445,0.764744491,0.222975629,0.617216123,0.758649622,0.034149708,0.585256457,0.806104133,0.029482083,0.628859139,0.687921275,0.431360807,0.259809053,0.392592763,0.655087493,0.423625951,0.068483615,0.568329131,0.259032138,0.686410917,0.627273485,0.017340645,0.560130689,0.036134582,0,0.271566428,0.362917782,0.069352011,0.350005581,0.025949259,0.048395746,0.877988185,0.686070146,0.011270419,0.353770025,0.278826828,0.287658738,0.20044123,0.841976991,0.873958702,0.701812981,0.589017441,0.538743118,0.566617811,0.232857611,0.837502235,0.43754407,0.048647051,0.02733769,0.021393435,0.520326993,0.480062452,0.268459876,0.607725953,0.572957669,0.05238076,0.170679463,0.743080561,0.756495868,0.045635327,0.468991726,0.747941618,0.004568019,0.004749854,0.006690048,0.253693197,0.553274965,0.009174979,0.049813218,0.349874804,0.01409003,0.007780758,0.103830989,0.053993364,0.15422112,0.036382429,0,0.291574121,3.89E-05,6.38E-05,0.309026548,0.298818127,0.00437749,0.029199653,0.500511642,0.472417874,0.912927574,0.53408272,0.685689114,0.37376169,0,0,0.052879866
Diaphus_hudsoni,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.005050051,0.067350172,0.007843579,0.869061475,0.584370115,0.398131307,0.008603639,0.962491683,0.00021291,0.222540546,0.327018389,0.030966589,0.048321058,8.89E-06,0.009733263,0.011870266,0.005410035,0.020333747,0.078137307,0.008903884,0.210180334,0,0.021332403,0.040794608,0.457029657,0.069898058,0.06016133,0.069107148,0.411610302,0.811661857,0.639683871,0.655914631,0.798967695,0.182684982,0.08021243,0.491935092,0.15927223,0.31241848,0.169643799,0.06484115,0.609883349,0.803200027,0.058288671,0,0.97290664,0.606858223,0.154085583,0.129370987,0.277432819,0.106764031,0.23027845,0.312670485,0.521757603,0.174648788,0.930257883,0.074723957,0.698551742,0.204659664,0.558752284,0.469605148,0.94873829,0,0.55433226,0.021804337,0.838611734,0.215821221,0,0.850923021,0.61463682,0.002612217,0.065283149,0.040878028,0.056553218,0.161822881,0.700528869,0.032437325,0.122053559,0.247972542,0.013650861,0.941734179,0.160249336,0.223032189,0.709846084,0.488598921,0.713952719,0.194834436,0.858599751,0.196585254,0.236602822,0.039188936,0.020936179,0.009998127,0.248240452,0.096118284,0.714314155,0,0.268845438,0.050430051,0.652715164,0.622509013,0.109784782,0.05532047,0.050743939,0.10251918,0.003084668,0,0,0.707953989,0.412535505,0.000573918,0.29904743,0,0.174324388,0,0.731431429,0.484709663,0.892874779,0.2931467,0,0.653705679,0,0,0.893268478,0.9661415,0,0.07068319,0.079749076,0.043476089,0.22946644,0.395063734,0.215462,0.07936996,0,0,0.089127491
Diaphus_jenseni,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.779593016,0.943705796,0.048614643,0.237621206,0.544017398,0.939117468,7.05E-05,0.013272347,0.791238072,0.601445083,0.781182993,0.713720441,0.002231501,0.930689393,0.834912535,0.734309414,0.918458841,0.755190612,0.013811173,0.532128699,0.000118165,0.649868737,0.014777821,0.522621722,0.249520701,0.64906311,0,0.000529791,0.000196939,0.296722772,0.000173233,0.007158478,0.011383307,0.206657059,0.001794262,0,0,0,0,0.002415061,0,0.066778332,0.002920596,0.008390056,0.163376132,0.107374808,0.79104147,0.447005846,0.013263995,5.06E-05,0.534077482,0.009353235,0.711087201,0.012546319,0.010195235,0.007521356,0.394075622,0.024101055,0.537111982,0.04683863,0.001235261,0.391633509,0.512542516,0.006218241,0,0.001006939,0.04321588,0.001178046,0.77640512,0.770187299,0.384436415,0.041083542,0.008822483,0.050279833,0.798591748,0.713610501,0.625927251,0.65010645,0.040347137,0.010963065,0.012935882,0.114161129,0.488715204,0.007468036,0.419344055,0.021920411,0.015069282,0.682798551,0.629343647,0.828366992,0.714529244,0.614922071,0.698390495,0.07536083,0.000791163,0.566493914,0.889249255,0.085939104,0.146812792,0.006785251,0.053580371,0.016865139,0.3798929,0.799382006,0.011587154,0.003271617,0,0.567130463,0.002975015,0.000320905,3.08E-05,0,0.005128932,0.002931584,9.46E-05,0.000287992,4.17E-05,0,0.251135292,0,0.001581984,0.052478548,0.006676474,0.00877495,0.806916076,0.010529843,0.673964654,0.003038253,0.58058545,0.253062891,0.398341389,0,0,0.099541998
Diaphus_luetkeni,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.78816778,0.157253221,0.490774267,0.79072027,0.754101327,0.034419644,0.044598182,0.824203201,0.837550258,0.748823343,0.963614668,0.294533414,0.783960525,0.724985258,0.580888123,0.784760886,0.974219906,0.493810759,0.783606075,0.008654475,0.597452672,0.375803441,0.777204387,0.316150321,0.64942194,9.10E-06,0.003868416,0.016378244,0.55689887,0.005702723,0.095819747,0.426455091,0.295552553,0.00898152,0.00037854,4.93E-06,0.001060451,0,0.012545325,0.003820124,0.159789259,0.325899073,0.064026638,0.43758088,0.577437903,0.770227,0.717754733,0.486487449,0.001493171,0.815380069,0.272851693,0.947817658,0.066441769,0.265150812,0.156224862,0.589595859,0.081893249,0.80386109,0.15511425,0.17673906,0.672109479,0.442326702,0.146620934,0.019329547,0.00375098,0.122566505,0.043680886,0.696015502,0.97087295,0.390551943,0.10809216,0.423658295,0.349062502,0.702048037,0.923468971,0.652758087,0.833146966,0.11228505,0.410304236,0.44339037,0.432698975,0.739784765,0.147648057,0.703241103,0.089296366,0.469067351,0.927819948,0.592838121,0.709800239,0.636141782,0.86738035,0.935082164,0.228353696,0.110413614,0.807867552,0.838765493,0.148007961,0.470550756,0.392671945,0.144156235,0.410981403,0.735688478,0.630235518,0.028985663,0.02382488,0.019445962,0.817200073,0.026726398,0.00179064,0.011381786,0.000662483,0.024696432,0.020346327,0.00698473,0.031426589,0.001485774,0.003056699,0.388215084,0.005813447,0.007198262,0.189916723,0.065584139,0.030092238,0.77322304,0.390037808,0.935220737,0.2730453,0.806458745,0.554120383,0.578779021,0.005925477,0.00088586,0.194375764
Diaphus_malayanus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.051305592,0.231687292,0.524572655,0.8880567,0.000457663,0.070107384,0.802739623,0.578168761,0.783383239,0.732068646,0.0107921,0.967523832,0.802636123,0.663859975,0.912631453,0.764229777,0.024498265,0.569756573,0,0.647999695,0.012492737,0.538490543,0.357198499,0.673813281,0,0.000561634,0.000166699,0.320950116,0.000219734,0.016793558,0.01631954,0.316267879,0.002098548,0,0,7.57E-06,0,0.002344641,0,0.137544186,0.0127845,0.010500316,0.169806587,0.138534888,0.82851254,0.478540576,0.020445885,0.000195924,0.563135037,0.02266902,0.716317832,0.011440249,0.006360879,0.007063196,0.411977836,0.034209731,0.530210554,0.052068914,0.004297655,0.388527503,0.563447824,0.011688505,3.68E-05,8.38E-05,0.03897629,0.001877661,0.803079806,0.778157151,0.48857917,0.135645896,0.015643485,0.059195521,0.775463679,0.725045634,0.561118575,0.686266877,0.043371723,0.016306042,0.017546817,0.128954115,0.481868953,0.013111801,0.447309152,0.025923502,0.02024463,0.697337704,0.736943665,0.776254474,0.726509584,0.646124458,0.69883798,0.08126881,0.001350813,0.544726691,0.887371658,0.087817843,0.167466992,0.016153908,0.140595138,0.01625041,0.420224571,0.7873236,0.004388504,0.01229366,0,0.585427961,0.003420181,0.000339614,0.000278498,1.21E-05,0.004712258,0.003096522,0.00021087,0.000550672,0.00017044,0,0.24331603,0,0.000129477,0.062962754,0.005108671,0.005427923,0.84452081,0.006634187,0.69967227,0.007443874,0.591784995,0.21327893,0.411721163,0,0,0.183907685
Diaphus_meadi,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.732434102,0.541212828,0.053990403,0.835180551,0,0.36776384,0.476928349,0.122053405,0.132605065,4.93E-05,0.0434048,0.088984954,0.064548392,0.052656594,0.200712321,0.027937252,0.333466921,2.92E-06,0.072550335,0.02784514,0.54522328,0.001929608,0.154776038,0.010549934,0.268821359,0.629440465,0.668620766,0.461470933,0.907413946,0.21254228,0.00242814,0.320035257,0.058424226,0.147204837,0.052488082,0.008507217,0.412530684,0.602012619,0.0056872,2.85E-05,0.8896901,0.763622714,0.17741264,0.229547288,0.346472579,0.150932908,0.104689509,0.44096545,0.668443836,0.306983829,0.89792152,0.045927259,0.651130544,0.257543453,0.510936716,0.596767199,0.882317897,3.23E-05,0.666279022,0.015030323,0.731086793,0.103075468,0,0.920938792,0.453341385,0.021346513,0.173747512,0.005835397,0,0.201030761,0.789960396,0.079740779,0.204038024,0.385113344,0.057403355,0.81753971,0.219446701,0.242981361,0.75845188,0.581427308,0.795841314,0.246038464,0.717234667,0.229804943,0.349572676,0.020864207,0.09241581,0.025506372,0.337936208,0.194114057,0.895565316,3.89E-05,0.406753856,0.16645919,0.610793138,0.678227354,0.163324496,0,0.039170605,0.164456286,0.040178763,0,0,0.673015637,0.501220171,0,0.142668021,0,0.065332689,0,0.573214841,0.286455301,0.696765641,0.136101498,0,0.864790378,0,0,0.956992487,0.840400626,5.38E-06,0.146654427,0.047000699,0.131828365,0.2202766,0.485905341,0.322981776,0.088290382,0,0,0.007668791
Diaphus_metopoclampus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.84105355,0.230700708,0.549350079,8.91E-05,0.515516674,0.801154866,0.31425782,0.49991455,0.546813043,0.215690688,0.292990194,0.259950956,0.226358317,0.561811782,0.408598571,0.69379409,0.054998092,0.229538512,0.126659445,0.803880545,0.016898028,0.30381421,0.004061239,0.154893696,0.38588607,0.853386461,0.27331244,0.670226824,0.640315114,0.013171195,0.187858364,0.027123865,0.074391633,0.0242588,0.002697128,0.245067912,0.356164651,0.021316636,0.549827591,0.597347936,0.969329705,0.475408786,0.382981985,0.673226963,0.55154935,0.053014292,0.784983147,0.864406395,0.627538732,0.612597208,0.112091296,0.74377721,0.627714611,0.375761871,0.854148333,0.625265361,0.502135253,0.913118455,0.097807304,0.729293616,0.070483807,0.058078515,0.658423871,0.456191681,0.17461138,0.504058427,0.047840116,0.000523803,0.616798236,0.926017585,0.269475731,0.511697402,0.505680819,0.349539183,0.563031729,0.626199301,0.572842621,0.915020551,0.867449604,0.837529517,0.629209786,0.481114824,0.539401994,0.65057316,0.116227307,0.280796814,0.148568112,0.66404486,0.552351206,0.729665713,0.442231832,0.778107269,0.3631973,0.459608181,0.901202086,0.589509503,0.00574545,0.164181285,0.615156932,0.203283481,0.065349866,0.050109292,0.468485243,0.776659532,0.059171248,0.074046412,0.258995732,0.030942006,0.046334227,0.357895109,0.162526344,0.4480046,0.068969588,0.033687915,0.776064855,0.040211794,0.045950324,0.70356038,0.565199685,0.079374769,0.315597182,0.181925142,0.519175531,0.621726474,0.781986695,0.712776294,0.418242814,0.033601337,0.025467924,0.055545086
