,Metelectrona_ventralis,Electrona_paucirastra,Protomyctophum_choriodon,Protomyctophum_andriashevi,Protomyctophum_gemmatum,Protomyctophum_bolini,Protomyctophum_thompsoni,Protomyctophum_crockeri,Protomyctophum_arcticum,Protomyctophum_parallelum,Krefftichthys_anderssoni,Protomyctophum_tenisoni,Electrona_carlsbergi,Electrona_risso,Electrona_subaspera,Electrona_antarctica,Myctophum_brachygnathum,Myctophum_obtusirostre,Myctophum_orientale,Myctophum_selenops,Myctophum_asperum,Myctophum_lychnobium,Myctophum_spinosum,Centrobranchus_nigroocellatus,Centrobranchus_choerocephalus,Centrobranchus_cf._brevirostris,Gonichthys_cocco,Gonichthys_tenuiculus,Centrobranchus_andreae,Myctophum_phengodes,Loweina_rara,Tarletonbeania_crenularis,Symbolophorus_californiensis,Symbolophorus_reversus,Symbolophorus_rufinus,Symbolophorus_evermanni,Hygophum_hygomii,Hygophum_benoiti,Hygophum_hanseni,Hygophum_proximum,Hygophum_reinhardtii,Myctophum_nitidulum,Myctophum_affine,Myctophum_punctatum,Hygophum_atratum,Myctophum_aurolaternatum,Symbolophorus_veranyi,Symbolophorus_barnardi,Benthosema_glaciale,Benthosema_suborbitale,Diogenichthys_atlanticus,Diogenichthys_laternatus,Diogenichthys_sp.,Benthosema_pterotum,Benthosema_panamense,Benthosema_fibulatum,Lobianchia_gemellarii,Lobianchia_dofleini,Diaphus_dumerilii,Diaphus_chrysorhynchus,Diaphus_fragilis,Diaphus_bertelseni,Diaphus_thiollierei,Diaphus_perspicillatus,Diaphus_danae,Diaphus_antonbruuni,Diaphus_splendidus,Diaphus_phillipsi,Diaphus_effulgens,Diaphus_regani,Diaphus_malayanus,Diaphus_garmani,Diaphus_termophilus,Diaphus_suborbitalis,Diaphus_metopoclampus,Diaphus_schmidti,Diaphus_whitleyi,Diaphus_umbroculus,Diaphus_signatus,Diaphus_watasei,Diaphus_nielseni,Diaphus_adenomus,Diaphus_luetkeni,Diaphus_holti,Diaphus_rafinesquii,Diaphus_subtilis,Diaphus_hudsoni,Diaphus_gigas,Diaphus_kapalae,Diaphus_ostenfeldi,Diaphus_coeruleus,Diaphus_fulgens,Diaphus_aliciae,Diaphus_lobatus,Diaphus_brachycephalus,Diaphus_richardsoni,Diaphus_cf._mollis,Diaphus_mollis,Diaphus_parri,Diaphus_meadi,Diaphus_anderseni,Diaphus_theta,Scopelopsis_multipunctatus,Notoscopelus_caudispinosus,Notoscopelus_resplendens,Notoscopelus_bolini,Notoscopelus_elongatus_kroyeri,Lampanyctodes_hectoris,Lampichthys_procerus,Gymnoscopelus_piabilis,Gymnoscopelus_braueri,Gymnoscopelus_opisthopterus,Gymnoscopelus_fraseri,Gymnoscopelus_hintonoides,Gymnoscopelus_bolini,Gymnoscopelus_nicholsi,Lampadena_urophaos_urophaos,Lampadena_urophaos_atlantica,Lampadena_chavesi,Lampadena_yaquinae,Lampadena_anomala,Lampadena_luminosa,Taaningichthys_bathyphilus,Taaningichthys_minimus,Lampadena_speculigera,Lampadena_notialis,Stenobrachius_leucopsarus,Stenobrachius_nannochir,Triphoturus_mexicanus,Triphoturus_oculeum,Triphoturus_nigrescens,Parvilux_ingens,Lampanyctus_hubbsi,Lampanyctus_parvicauda,Lampanyctus_nobilis,Lampanyctus_vadulus,Lampanyctus_turneri,Lampanyctus_photonotus,Lampanyctus_crocodilus,Lampanyctus_macdonaldi,Nannobrachium_idostigma,Lampanyctus_festivus,Lampanyctus_tenuiformis,Nannobrachium_regale,Nannobrachium_ritteri,Lampanyctus_jordani,Nannobrachium_fernae,Nannobrachium_phyllisae,Lampanyctus_alatus,Nannobrachium_hawaiiensis,Nannobrachium_bristori,Lampanyctus_intricarius,Lampanyctus_pusillus,Lampanyctus_australis,Nannobrachium_atrum,Nannobrachium_achirus,Nannobrachium_cuprarium,Nannobrachium_lineatum,Bolinichthys_pyrsobolus,Bolinichthys_supralateralis,Bolinichthys_indicus,Bolinichthys_photothorax,Bolinichthys_longipes,Bolinichthys_distofax,Bolinichthys_nikolayi,Ceratoscopelus_warmingii,Ceratoscopelus_townsendi,Ceratoscopelus_maderensis,Lepidophanes_guentheri,Lepidophanes_gaussi,Notolychnus_valdiviae,Solivomer_arenidens,Scopelengys_tristis,Neoscopelus_macrolepidotus,Neoscopelus_microchir,Neoscopelus_porosus
Hygophum_benoiti,0.301010011,0.304040668,0.319637476,0.311029741,0.309868411,0.320296915,0.312638836,0.322235625,0.328423673,0.302619352,0.34699224,0.296718333,0.328057561,0.317773015,0.307264252,0.305681916,0.33099666,0.341963858,0.419763548,0.366824877,0.358462317,0.343201245,0.336739255,0.424270747,0.422525302,0.42187604,0.355248565,0.373954231,0.388214772,0.403069056,0.440548316,0.382929617,0.300255095,0.310882512,0.332448602,0.337079879,0.211584494,NA,0.167725013,0.173585323,0.163133531,0.3136101,0.305738181,0.341534747,0.27493497,0.295719759,0.417397099,0.459467267,0.402666543,0.328610788,0.460855959,0.419027507,0.440507497,0.475716523,0.498525385,0.403193255,0.50122503,0.560570804,0.467376227,0.498437317,0.49302458,0.534530942,0.501899591,0.512951437,0.496323388,0.51593133,0.522616003,0.489144928,0.491632604,0.483297324,0.51194042,0.514064234,0.506086641,0.504867574,0.500944513,0.512755774,0.491032654,0.510827321,0.526864141,0.509042671,0.506961487,0.490847251,0.564857095,0.596406535,0.54027503,0.59375215,0.581244107,0.550917865,0.556203319,0.54089162,0.572306273,0.567865856,0.579548426,0.571564195,0.556461544,0.560914775,0.562254497,0.56650875,0.56516242,0.569745654,0.565916623,0.494917314,0.560182417,0.474914689,0.480925206,0.499183538,0.52250199,0.457511687,0.447811418,0.521693695,0.489771191,0.485575127,0.485959885,0.48002602,0.477132385,0.51271971,0.528408903,0.513537725,0.64797812,0.527335964,0.534159327,0.526965068,0.551643146,0.606292113,0.537734813,0.549816544,0.500676103,0.499692117,0.595124498,0.592704969,0.681769605,0.531190667,0.585254432,0.593554645,0.580130613,0.573549854,0.582857574,0.617813217,0.588833561,0.590827867,0.613804944,0.594535899,0.596195242,0.597244218,0.617157637,0.603698031,0.596282348,0.597408544,0.583527508,0.586619414,0.598617152,0.60129263,0.652774459,0.610683316,0.576892322,0.623531884,0.582256052,0.563286445,0.663928857,0.639765578,0.679528411,0.727380779,0.72880464,0.652438691,0.628648877,0.648708398,0.619868854,0.620534955,0.804503624,0.700759896,0.602773732,0.744763129,0.612054083,0.643489998,0.642566088,0.642384363
Hygophum_hanseni,0.249889404,0.25292006,0.268516869,0.259909134,0.258747804,0.269176308,0.261518229,0.271115018,0.277303065,0.251498745,0.295871633,0.245597726,0.276936954,0.266652408,0.256143645,0.254561309,0.279876053,0.290843251,0.368642941,0.31570427,0.307341709,0.292080638,0.285618648,0.37315014,0.371404695,0.370755432,0.304127958,0.322833624,0.337094165,0.351948449,0.389427709,0.33180901,0.249134488,0.259761905,0.281327994,0.285959272,0.160463887,0.167725013,NA,0.088393802,0.043871097,0.262489492,0.254617574,0.29041414,0.223814363,0.244599152,0.366276492,0.40834666,0.351545936,0.277490181,0.409735351,0.3679069,0.38938689,0.424595916,0.447404778,0.352072648,0.450104423,0.509450196,0.41625562,0.44731671,0.441903973,0.483410335,0.450778983,0.46183083,0.445202781,0.464810723,0.471495396,0.438024321,0.440511997,0.432176717,0.460819813,0.462943627,0.454966034,0.453746967,0.449823906,0.461635167,0.439912047,0.459706714,0.475743534,0.457922064,0.45584088,0.439726644,0.513736488,0.545285928,0.489154423,0.542631543,0.5301235,0.499797258,0.505082712,0.489771013,0.521185666,0.516745249,0.528427819,0.520443588,0.505340937,0.509794168,0.51113389,0.515388143,0.514041812,0.518625047,0.514796016,0.443796707,0.50906181,0.423794082,0.429804599,0.448062931,0.471381383,0.406391079,0.396690811,0.470573088,0.438650584,0.43445452,0.434839278,0.428905413,0.426011778,0.461599102,0.477288296,0.462417118,0.596857513,0.476215357,0.48303872,0.47584446,0.500522539,0.555171506,0.486614206,0.498695937,0.449555496,0.44857151,0.54400389,0.541584362,0.630648998,0.48007006,0.534133825,0.542434038,0.529010005,0.522429247,0.531736967,0.566692609,0.537712954,0.539707259,0.562684336,0.543415292,0.545074634,0.546123611,0.566037029,0.552577423,0.54516174,0.546287936,0.532406901,0.535498807,0.547496545,0.550172023,0.601653851,0.559562709,0.525771715,0.572411277,0.531135445,0.512165838,0.61280825,0.588644971,0.628407804,0.676260172,0.677684033,0.601318084,0.57752827,0.597587791,0.568748247,0.569414348,0.753383017,0.649639289,0.551653125,0.693642522,0.560933476,0.592369391,0.59144548,0.591263755
Hygophum_proximum,0.249721852,0.252752509,0.268349318,0.259741582,0.258580253,0.269008756,0.261350678,0.270947467,0.277135514,0.251331194,0.295704081,0.245430175,0.276769403,0.266484857,0.255976094,0.254393758,0.279708502,0.290675699,0.36847539,0.315536719,0.307174158,0.291913087,0.285451096,0.372982589,0.371237144,0.370587881,0.303960407,0.322666073,0.336926614,0.351780898,0.389260157,0.331641459,0.248966937,0.259594354,0.281160443,0.28579172,0.160296336,0.173585323,0.088393802,NA,0.073369591,0.262321941,0.254450023,0.290246588,0.223646811,0.244431601,0.366108941,0.408179108,0.351378385,0.27732263,0.4095678,0.367739349,0.389219339,0.424428365,0.447237227,0.351905097,0.449936872,0.509282645,0.416088068,0.447149159,0.441736422,0.483242783,0.450611432,0.461663279,0.445035229,0.464643171,0.471327845,0.437856769,0.440344446,0.432009166,0.460652262,0.462776076,0.454798483,0.453579416,0.449656355,0.461467616,0.439744496,0.459539163,0.475575983,0.457754512,0.455673328,0.439559092,0.513568937,0.545118377,0.488986872,0.542463992,0.529955948,0.499629706,0.504915161,0.489603462,0.521018115,0.516577698,0.528260268,0.520276036,0.505173385,0.509626616,0.510966339,0.515220591,0.513874261,0.518457495,0.514628465,0.443629155,0.508894259,0.42362653,0.429637048,0.44789538,0.471213832,0.406223528,0.396523259,0.470405537,0.438483033,0.434286969,0.434671726,0.428737861,0.425844226,0.461431551,0.477120745,0.462249567,0.596689962,0.476047806,0.482871169,0.475676909,0.500354987,0.555003955,0.486446655,0.498528386,0.449387945,0.448403959,0.543836339,0.541416811,0.630481447,0.479902509,0.533966274,0.542266487,0.528842454,0.522261695,0.531569416,0.566525058,0.537545403,0.539539708,0.562516785,0.543247741,0.544907083,0.545956059,0.565869478,0.552409872,0.544994189,0.546120385,0.53223935,0.535331256,0.547328994,0.550004472,0.6014863,0.559395158,0.525604164,0.572243725,0.530967894,0.511998287,0.612640699,0.58847742,0.628240252,0.676092621,0.677516482,0.601150532,0.577360719,0.59742024,0.568580696,0.569246797,0.753215466,0.649471737,0.551485573,0.693474971,0.560765925,0.59220184,0.591277929,0.591096204
Hygophum_reinhardtii,0.245297921,0.248328578,0.263925387,0.255317651,0.254156322,0.264584825,0.256926747,0.266523536,0.272711583,0.246907263,0.29128015,0.241006244,0.272345472,0.262060926,0.251552163,0.249969827,0.275284571,0.286251768,0.364051459,0.311112788,0.302750227,0.287489156,0.281027165,0.368558658,0.366813213,0.36616395,0.299536476,0.318242142,0.332502683,0.347356967,0.384836226,0.327217528,0.244543006,0.255170423,0.276736512,0.281367789,0.155872405,0.163133531,0.043871097,0.073369591,NA,0.25789801,0.250026092,0.285822657,0.21922288,0.24000767,0.36168501,0.403755177,0.346954454,0.272898699,0.405143869,0.363315418,0.384795408,0.420004434,0.442813296,0.347481166,0.445512941,0.504858714,0.411664137,0.442725228,0.437312491,0.478818853,0.446187501,0.457239348,0.440611298,0.46021924,0.466903914,0.433432838,0.435920515,0.427585235,0.456228331,0.458352145,0.450374552,0.449155485,0.445232424,0.457043685,0.435320565,0.455115232,0.471152052,0.453330581,0.451249397,0.435135161,0.509145006,0.540694446,0.484562941,0.538040061,0.525532017,0.495205775,0.50049123,0.485179531,0.516594184,0.512153767,0.523836337,0.515852105,0.500749454,0.505202685,0.506542408,0.51079666,0.50945033,0.514033564,0.510204534,0.439205224,0.504470328,0.419202599,0.425213117,0.443471449,0.466789901,0.401799597,0.392099328,0.465981606,0.434059102,0.429863038,0.430247795,0.424313931,0.421420295,0.45700762,0.472696814,0.457825636,0.592266031,0.471623875,0.478447238,0.471252978,0.495931056,0.550580024,0.482022724,0.494104455,0.444964014,0.443980028,0.539412408,0.53699288,0.626057516,0.475478578,0.529542343,0.537842556,0.524418523,0.517837764,0.527145485,0.562101127,0.533121472,0.535115777,0.558092854,0.53882381,0.540483152,0.541532129,0.561445547,0.547985941,0.540570258,0.541696454,0.527815419,0.530907325,0.542905063,0.545580541,0.597062369,0.554971227,0.521180233,0.567819794,0.526543963,0.507574356,0.608216768,0.584053489,0.623816321,0.67166869,0.673092551,0.596726602,0.572936788,0.592996309,0.564156765,0.564822866,0.748791535,0.645047806,0.547061643,0.68905104,0.556341994,0.587777909,0.586853998,0.586672273
Myctophum_nitidulum,0.263351553,0.26638221,0.281979019,0.273371283,0.272209953,0.282638457,0.274980379,0.284577168,0.290765215,0.264960895,0.309333782,0.259059875,0.290399104,0.280114557,0.269605794,0.268023458,0.293338202,0.3043054,0.382105091,0.32916642,0.320803859,0.305542787,0.299080797,0.38661229,0.384866845,0.384217582,0.317590108,0.336295773,0.350556315,0.365410599,0.402889858,0.34527116,0.262596637,0.273224054,0.294790144,0.299421421,0.234723085,0.3136101,0.262489492,0.262321941,0.25789801,NA,0.018910575,0.189864824,0.204170326,0.224955115,0.379738642,0.421808809,0.365008085,0.29095233,0.423197501,0.381369049,0.40284904,0.438058065,0.460866928,0.365534798,0.463566573,0.522912346,0.429717769,0.46077886,0.455366123,0.496872484,0.464241133,0.475292979,0.45866493,0.478272872,0.484957545,0.45148647,0.453974146,0.445638867,0.474281963,0.476405777,0.468428184,0.467209117,0.463286056,0.475097316,0.453374197,0.473168864,0.489205683,0.471384213,0.469303029,0.453188793,0.527198637,0.558748077,0.502616572,0.556093693,0.543585649,0.513259407,0.518544861,0.503233162,0.534647815,0.530207398,0.541889969,0.533905737,0.518803086,0.523256317,0.52459604,0.528850292,0.527503962,0.532087196,0.528258165,0.457258856,0.52252396,0.437256231,0.443266749,0.46152508,0.484843532,0.419853229,0.41015296,0.484035237,0.452112734,0.447916669,0.448301427,0.442367562,0.439473927,0.475061252,0.490750445,0.475879268,0.610319663,0.489677506,0.49650087,0.48930661,0.513984688,0.568633656,0.500076356,0.512158087,0.463017645,0.46203366,0.55746604,0.555046511,0.644111147,0.49353221,0.547595975,0.555896188,0.542472155,0.535891396,0.545199117,0.580154759,0.551175104,0.553169409,0.576146486,0.556877441,0.558536784,0.55958576,0.579499179,0.566039573,0.55862389,0.559750086,0.54586905,0.548960956,0.560958695,0.563634173,0.615116001,0.573024858,0.539233865,0.585873426,0.544597594,0.525627988,0.626270399,0.60210712,0.641869953,0.689722321,0.691146182,0.614780233,0.590990419,0.611049941,0.582210396,0.582876497,0.766845166,0.663101438,0.565115274,0.707104671,0.574395625,0.605831541,0.60490763,0.604725905
Myctophum_affine,0.255479635,0.258510292,0.2741071,0.265499365,0.264338035,0.274766539,0.267108461,0.276705249,0.282893297,0.257088976,0.301461864,0.251187957,0.282527186,0.272242639,0.261733876,0.26015154,0.285466284,0.296433482,0.374233172,0.321294502,0.312931941,0.297670869,0.291208879,0.378740372,0.376994926,0.376345664,0.309718189,0.328423855,0.342684396,0.35753868,0.39501794,0.337399241,0.254724719,0.265352136,0.286918226,0.291549503,0.226851167,0.305738181,0.254617574,0.254450023,0.250026092,0.018910575,NA,0.181992906,0.196298408,0.217083197,0.371866723,0.413936891,0.357136167,0.283080412,0.415325583,0.373497131,0.394977121,0.430186147,0.452995009,0.35766288,0.455694654,0.515040428,0.421845851,0.452906942,0.447494204,0.489000566,0.456369215,0.467421061,0.450793012,0.470400954,0.477085627,0.443614552,0.446102228,0.437766948,0.466410045,0.468533858,0.460556265,0.459337198,0.455414137,0.467225398,0.445502278,0.465296946,0.481333765,0.463512295,0.461431111,0.445316875,0.519326719,0.550876159,0.494744654,0.548221775,0.535713731,0.505387489,0.510672943,0.495361244,0.526775897,0.52233548,0.534018051,0.526033819,0.510931168,0.515384399,0.516724121,0.520978374,0.519632044,0.524215278,0.520386247,0.449386938,0.514652041,0.429384313,0.43539483,0.453653162,0.476971614,0.411981311,0.402281042,0.476163319,0.444240815,0.440044751,0.440429509,0.434495644,0.431602009,0.467189334,0.482878527,0.468007349,0.602447745,0.481805588,0.488628951,0.481434692,0.50611277,0.560761737,0.492204437,0.504286168,0.455145727,0.454161741,0.549594122,0.547174593,0.636239229,0.485660291,0.539724056,0.548024269,0.534600237,0.528019478,0.537327198,0.572282841,0.543303186,0.545297491,0.568274568,0.549005523,0.550664866,0.551713842,0.571627261,0.558167655,0.550751972,0.551878168,0.537997132,0.541089038,0.553086776,0.555762254,0.607244083,0.56515294,0.531361947,0.578001508,0.536725676,0.517756069,0.618398481,0.594235202,0.633998035,0.681850403,0.683274264,0.606908315,0.583118501,0.603178022,0.574338478,0.575004579,0.758973248,0.65522952,0.557243356,0.699232753,0.566523707,0.597959622,0.597035712,0.596853987
Myctophum_punctatum,0.2912762,0.294306857,0.309903666,0.30129593,0.300134601,0.310563104,0.302905026,0.312501815,0.318689862,0.292885542,0.337258429,0.286984523,0.318323751,0.308039204,0.297530441,0.295948106,0.321262849,0.332230047,0.410029738,0.357091067,0.348728506,0.333467434,0.327005444,0.414536937,0.412791492,0.412142229,0.345514755,0.36422042,0.378480962,0.393335246,0.430814505,0.373195807,0.290521285,0.301148702,0.322714791,0.327346068,0.262647732,0.341534747,0.29041414,0.290246588,0.285822657,0.189864824,0.181992906,NA,0.232094973,0.252879762,0.407663289,0.449733456,0.392932732,0.318876977,0.451122148,0.409293697,0.430773687,0.465982713,0.488791575,0.393459445,0.49149122,0.550836993,0.457642416,0.488703507,0.48329077,0.524797131,0.49216578,0.503217627,0.486589577,0.506197519,0.512882192,0.479411117,0.481898794,0.473563514,0.50220661,0.504330424,0.496352831,0.495133764,0.491210703,0.503021963,0.481298844,0.501093511,0.51713033,0.49930886,0.497227676,0.48111344,0.555123284,0.586672724,0.530541219,0.58401834,0.571510296,0.541184054,0.546469508,0.53115781,0.562572462,0.558132045,0.569814616,0.561830384,0.546727733,0.551180964,0.552520687,0.556774939,0.555428609,0.560011843,0.556182812,0.485183503,0.550448607,0.465180878,0.471191396,0.489449727,0.51276818,0.447777876,0.438077607,0.511959884,0.480037381,0.475841316,0.476226074,0.470292209,0.467398574,0.502985899,0.518675093,0.503803915,0.63824431,0.517602154,0.524425517,0.517231257,0.541909335,0.596558303,0.528001003,0.540082734,0.490942292,0.489958307,0.585390687,0.582971159,0.672035794,0.521456857,0.575520622,0.583820835,0.570396802,0.563816043,0.573123764,0.608079406,0.579099751,0.581094056,0.604071133,0.584802088,0.586461431,0.587510407,0.607423826,0.59396422,0.586548537,0.587674733,0.573793698,0.576885603,0.588883342,0.59155882,0.643040648,0.600949505,0.567158512,0.613798073,0.572522241,0.553552635,0.654195047,0.630031767,0.6697946,0.717646968,0.71907083,0.64270488,0.618915066,0.638974588,0.610135043,0.610801144,0.794769814,0.691026085,0.593039921,0.735029318,0.602320273,0.633756188,0.632832277,0.632650552
Hygophum_atratum,0.224676423,0.22770708,0.243303889,0.234696153,0.233534824,0.243963327,0.236305249,0.245902038,0.252090085,0.226285765,0.270658652,0.220384746,0.251723974,0.241439428,0.230930665,0.229348329,0.254663073,0.26563027,0.343429961,0.29049129,0.282128729,0.266867658,0.260405667,0.34793716,0.346191715,0.345542452,0.278914978,0.297620644,0.311881185,0.326735469,0.364214728,0.30659603,0.223921508,0.234548925,0.256115014,0.260746291,0.196047955,0.27493497,0.223814363,0.223646811,0.21922288,0.204170326,0.196298408,0.232094973,NA,0.078866215,0.341063512,0.383133679,0.326332956,0.252277201,0.384522371,0.34269392,0.36417391,0.399382936,0.422191798,0.326859668,0.424891443,0.484237216,0.391042639,0.42210373,0.416690993,0.458197355,0.425566003,0.43661785,0.4199898,0.439597742,0.446282416,0.41281134,0.415299017,0.406963737,0.435606833,0.437730647,0.429753054,0.428533987,0.424610926,0.436422187,0.414699067,0.434493734,0.450530554,0.432709083,0.430627899,0.414513663,0.488523508,0.520072948,0.463941443,0.517418563,0.504910519,0.474584277,0.479869732,0.464558033,0.495972686,0.491532269,0.503214839,0.495230607,0.480127956,0.484581187,0.48592091,0.490175162,0.488828832,0.493412066,0.489583036,0.418583726,0.48384883,0.398581101,0.404591619,0.422849951,0.446168403,0.381178099,0.37147783,0.445360108,0.413437604,0.40924154,0.409626297,0.403692433,0.400798797,0.436386122,0.452075316,0.437204138,0.571644533,0.451002377,0.45782574,0.45063148,0.475309558,0.529958526,0.461401226,0.473482957,0.424342516,0.42335853,0.51879091,0.516371382,0.605436018,0.45485708,0.508920845,0.517221058,0.503797025,0.497216266,0.506523987,0.541479629,0.512499974,0.514494279,0.537471356,0.518202312,0.519861654,0.520910631,0.540824049,0.527364443,0.51994876,0.521074956,0.507193921,0.510285827,0.522283565,0.524959043,0.576440871,0.534349729,0.500558735,0.547198296,0.505922465,0.486952858,0.58759527,0.563431991,0.603194823,0.651047192,0.652471053,0.576105104,0.55231529,0.572374811,0.543535267,0.544201368,0.728170037,0.624426308,0.526440145,0.668429542,0.535720496,0.567156411,0.5662325,0.566050775
Myctophum_aurolaternatum,0.245461212,0.248491869,0.264088678,0.255480942,0.254319613,0.264748117,0.257090038,0.266686827,0.272874874,0.247070554,0.291443442,0.241169535,0.272508763,0.262224217,0.251715454,0.250133118,0.275447862,0.28641506,0.36421475,0.311276079,0.302913518,0.287652447,0.281190457,0.368721949,0.366976504,0.366327241,0.299699767,0.318405433,0.332665974,0.347520258,0.384999517,0.327380819,0.244706297,0.255333714,0.276899803,0.281531081,0.216832744,0.295719759,0.244599152,0.244431601,0.24000767,0.224955115,0.217083197,0.252879762,0.078866215,NA,0.361848301,0.403918468,0.347117745,0.27306199,0.40530716,0.363478709,0.384958699,0.420167725,0.442976587,0.347644457,0.445676232,0.505022005,0.411827428,0.442888519,0.437475782,0.478982144,0.446350792,0.457402639,0.44077459,0.460382531,0.467067205,0.433596129,0.436083806,0.427748526,0.456391622,0.458515436,0.450537843,0.449318776,0.445395715,0.457206976,0.435483856,0.455278523,0.471315343,0.453493872,0.451412689,0.435298453,0.509308297,0.540857737,0.484726232,0.538203352,0.525695309,0.495369066,0.500654521,0.485342822,0.516757475,0.512317058,0.523999628,0.516015397,0.500912745,0.505365976,0.506705699,0.510959952,0.509613621,0.514196855,0.510367825,0.439368516,0.504633619,0.419365891,0.425376408,0.44363474,0.466953192,0.401962888,0.39226262,0.466144897,0.434222393,0.430026329,0.430411087,0.424477222,0.421583587,0.457170911,0.472860105,0.457988927,0.592429322,0.471787166,0.478610529,0.471416269,0.496094347,0.550743315,0.482186015,0.494267746,0.445127305,0.444143319,0.539575699,0.537156171,0.626220807,0.475641869,0.529705634,0.538005847,0.524581814,0.518001056,0.527308776,0.562264418,0.533284763,0.535279068,0.558256145,0.538987101,0.540646443,0.54169542,0.561608838,0.548149232,0.540733549,0.541859745,0.52797871,0.531070616,0.543068354,0.545743832,0.59722566,0.555134518,0.521343524,0.567983085,0.526707254,0.507737647,0.608380059,0.58421678,0.623979612,0.671831981,0.673255842,0.596889893,0.573100079,0.5931596,0.564320056,0.564986157,0.748954826,0.645211098,0.547224934,0.689214331,0.556505285,0.5879412,0.587017289,0.586835564
Symbolophorus_veranyi,0.332331847,0.335362504,0.350959312,0.342351577,0.341190247,0.351618751,0.343960673,0.353557461,0.359745509,0.333941188,0.378314076,0.328040169,0.359379397,0.349094851,0.338586088,0.337003752,0.372033169,0.383000367,0.460800058,0.407861387,0.399498826,0.384237754,0.377775764,0.465307257,0.463561812,0.462912549,0.396285074,0.41499074,0.429251281,0.444105565,0.481584825,0.423966126,0.341291604,0.351919021,0.373485111,0.378116388,0.338510085,0.417397099,0.366276492,0.366108941,0.36168501,0.379738642,0.371866723,0.407663289,0.341063512,0.361848301,NA,0.086139278,0.433988379,0.359932624,0.492177795,0.450349343,0.471829333,0.507038359,0.529847221,0.434515092,0.532546866,0.59189264,0.498698063,0.529759154,0.524346416,0.565852778,0.533221427,0.544273273,0.527645224,0.547253166,0.553937839,0.520466764,0.52295444,0.51461916,0.543262256,0.54538607,0.537408477,0.53618941,0.532266349,0.54407761,0.52235449,0.542149158,0.558185977,0.540364507,0.538283323,0.522169087,0.596178931,0.627728371,0.571596866,0.625073987,0.612565943,0.582239701,0.587525155,0.572213456,0.603628109,0.599187692,0.610870263,0.602886031,0.58778338,0.592236611,0.593576333,0.597830586,0.596484256,0.60106749,0.597238459,0.52623915,0.591504253,0.506236525,0.512247042,0.530505374,0.553823826,0.488833523,0.479133254,0.553015531,0.521093027,0.516896963,0.517281721,0.511347856,0.508454221,0.544041546,0.559730739,0.544859561,0.679299957,0.5586578,0.565481163,0.558286904,0.582964982,0.637613949,0.569056649,0.58113838,0.531997939,0.531013953,0.626446334,0.624026805,0.713091441,0.562512503,0.616576268,0.624876481,0.611452449,0.60487169,0.61417941,0.649135053,0.620155398,0.622149703,0.64512678,0.625857735,0.627517078,0.628566054,0.648479473,0.635019867,0.627604184,0.62873038,0.614849344,0.61794125,0.629938988,0.632614466,0.684096295,0.642005152,0.608214159,0.65485372,0.613577888,0.594608281,0.695250693,0.671087414,0.710850247,0.758702615,0.760126476,0.683760527,0.659970713,0.680030234,0.65119069,0.651856791,0.83582546,0.732081732,0.634095568,0.776084965,0.643375919,0.674811834,0.673887924,0.673706199
Symbolophorus_barnardi,0.374402014,0.377432671,0.39302948,0.384421744,0.383260414,0.393688918,0.38603084,0.395627629,0.401815676,0.376011356,0.420384243,0.370110336,0.401449565,0.391165018,0.380656255,0.37907392,0.414103336,0.425070534,0.502870225,0.449931554,0.441568993,0.426307921,0.419845931,0.507377424,0.505631979,0.504982716,0.438355242,0.457060908,0.471321449,0.486175733,0.523654992,0.466036294,0.383361772,0.393989189,0.415555278,0.420186555,0.380580252,0.459467267,0.40834666,0.408179108,0.403755177,0.421808809,0.413936891,0.449733456,0.383133679,0.403918468,0.086139278,NA,0.476058546,0.402002791,0.534247962,0.492419511,0.513899501,0.549108526,0.571917389,0.476585259,0.574617034,0.633962807,0.54076823,0.571829321,0.566416584,0.607922945,0.575291594,0.586343441,0.569715391,0.589323333,0.596008006,0.562536931,0.565024608,0.556689328,0.585332424,0.587456238,0.579478645,0.578259578,0.574336517,0.586147777,0.564424658,0.584219325,0.600256144,0.582434674,0.58035349,0.564239254,0.638249098,0.669798538,0.613667033,0.667144154,0.65463611,0.624309868,0.629595322,0.614283624,0.645698276,0.641257859,0.65294043,0.644956198,0.629853547,0.634306778,0.635646501,0.639900753,0.638554423,0.643137657,0.639308626,0.568309317,0.633574421,0.548306692,0.55431721,0.572575541,0.595893994,0.53090369,0.521203421,0.595085698,0.563163195,0.55896713,0.559351888,0.553418023,0.550524388,0.586111713,0.601800907,0.586929729,0.721370124,0.600727967,0.607551331,0.600357071,0.625035149,0.679684117,0.611126817,0.623208548,0.574068106,0.573084121,0.668516501,0.666096973,0.755161608,0.604582671,0.658646436,0.666946649,0.653522616,0.646941857,0.656249578,0.69120522,0.662225565,0.66421987,0.687196947,0.667927902,0.669587245,0.670636221,0.69054964,0.677090034,0.669674351,0.670800547,0.656919512,0.660011417,0.672009156,0.674684634,0.726166462,0.684075319,0.650284326,0.696923887,0.655648055,0.636678449,0.73732086,0.713157581,0.752920414,0.800772782,0.802196644,0.725830694,0.70204088,0.722100402,0.693260857,0.693926958,0.877895628,0.774151899,0.676165735,0.818155132,0.685446087,0.716882002,0.715958091,0.715776366
