SPECIES,Triphoturus_nigrescens,Benthosema_fibulatum,Benthosema_glaciale,Benthosema_panamense,Benthosema_suborbitale,Bolinichthys_distofax,Bolinichthys_indicus,Bolinichthys_longipes,Bolinichthys_nikolayi,Bolinichthys_photothorax,Bolinichthys_pyrsobolus,Bolinichthys_supralateralis,Centrobranchus_andreae,Centrobranchus_choerocephalus,Centrobranchus_nigroocellatus,Ceratoscopelus_maderensis,Ceratoscopelus_townsendi,Ceratoscopelus_warmingii,Diaphus_aliciae,Diaphus_anderseni,Diaphus_arabicus,Diaphus_bertelseni,Diaphus_brachycephalus,Diaphus_danae,Diaphus_diadematus,Diaphus_diademophilus,Diaphus_dumerilii,Diaphus_effulgens,Diaphus_fragilis,Diaphus_fulgens,Diaphus_garmani,Diaphus_holti,Diaphus_hudsoni,Diaphus_jenseni,Diaphus_luetkeni,Diaphus_malayanus,Diaphus_meadi,Diaphus_metopoclampus,Diaphus_mollis,Diaphus_nielseni,Diaphus_ostenfeldi,Diaphus_pacificus,Diaphus_parri,Diaphus_perspicillatus,Diaphus_phillipsi,Diaphus_problematicus,Diaphus_rafinesquii,Diaphus_regani,Diaphus_richardsoni,Diaphus_schmidti,Diaphus_signatus,Diaphus_splendidus,Diaphus_subtilis,Diaphus_termophilus,Diaphus_theta,Diaphus_thiollierei,Diaphus_vanhoeffeni,Diogenichthys_atlanticus,Diogenichthys_laternatus,Diogenichthys_panurgus,Electrona_antarctica,Electrona_carlsbergi,Electrona_paucirastra,Electrona_risso,Electrona_subaspera,Gonichthys_barnesi,Gonichthys_cocco,Gonichthys_tenuiculus,Gymnoscopelus_bolini,Gymnoscopelus_braueri,Gymnoscopelus_fraseri,Gymnoscopelus_nicholsi,Gymnoscopelus_opisthopterus,Gymnoscopelus_piabilis,Hintonia_candens,Hygophum_atratum,Hygophum_benoiti,Hygophum_hanseni,Hygophum_hygomii,Hygophum_macrochir,Hygophum_proximum,Hygophum_reinhardtii,Hygophum_taaningi,Krefftichthys_anderssoni,Lampadena_anomala,Lampadena_chavesi,Lampadena_luminosa,Lampadena_notialis,Lampadena_pontifex,Lampadena_speculigera,Lampadena_urophaos,Lampanyctodes_hectoris,Lampanyctus_alatus,Lampanyctus_australis,Lampanyctus_crocodilus,Lampanyctus_festivus,Lampanyctus_hubbsi,Lampanyctus_intricarius,Lampanyctus_iselinoides,Lampanyctus_jordani,Lampanyctus_lepidolychnus,Lampanyctus_macdonaldi,Lampanyctus_macropterus,Lampanyctus_nobilis,Lampanyctus_omostigma,Lampanyctus_parvicauda,Lampanyctus_photonotus,Lampanyctus_pusillus,Lampanyctus_steinbecki,Lampanyctus_tenuiformis,Lampanyctus_turneri,Lampanyctus_vadulus,Lampichthys_procerus,Lepidophanes_gaussi,Lepidophanes_guentheri,Lobianchia_dofleini,Lobianchia_gemellarii,Loweina_interrupta,Loweina_rara,Metelectrona_ventralis,Myctophum_affine,Myctophum_asperum,Myctophum_aurolaternatum,Myctophum_brachygnathum,Myctophum_lychnobium,Myctophum_nitidulum,Myctophum_obtusirostre,Myctophum_phengodes,Myctophum_punctatum,Myctophum_selenops,Myctophum_spinosum,Nannobrachium_achirus,Nannobrachium_atrum,Nannobrachium_cuprarium,Nannobrachium_idostigma,Nannobrachium_isaacsi,Nannobrachium_lineatum,Nannobrachium_nigrum,Nannobrachium_regale,Nannobrachium_ritteri,Nannobrachium_wisneri,Notolychnus_valdiviae,Parvilux_ingens,Protomyctophum_andriashevi,Protomyctophum_arcticum,Protomyctophum_bolini,Protomyctophum_crockeri,Protomyctophum_normani,Protomyctophum_parallelum,Protomyctophum_subparallelum,Protomyctophum_tenisoni,Protomyctophum_thompsoni,Scopelopsis_multipunctatus,Stenobrachius_leucopsarus,Stenobrachius_nannochir,Symbolophorus_barnardi,Symbolophorus_boops,Symbolophorus_californiensis,Symbolophorus_evermanni,Symbolophorus_kreffti,Symbolophorus_rufinus,Symbolophorus_veranyi,Taaningichthys_bathyphilus,Taaningichthys_minimus,Taaningichthys_paurolychnus,Tarletonbeania_crenularis,Tarletonbeania_taylori,Triphoturus_mexicanus
Diaphus_diadematus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.515564159,0.46872737,0.513427986,0.478060162,0.51863361,0.51716456,0.484147216,0.568629721,0.57734724,0.501886434,0.556977558,0.72273831,0.635023894,0.512885302,0.563019677,0.562093311,0.592124161,0.622701152,0.528768331,0.544029174,0.482657426,0.471029459,0.535273632,0.646990607,0.568080124,0.525394699,0.531851609,0.515885621,0.578214844,0.496718832,0.645625254,0.558273779,0.408164465,0.483763535,0.687415422,0.316357446,0.273015269,0.487064578,0.38280001,0.377041332,0.721905272,0.49578901,0.491997131,0.326996829,0.288314135,0.31559354,0.318427943,0.32767432,0.382333371,0.464620942,0.537814226,0.47261949,0.583537992,0.66984212,0.489643194,0.573130201,0.397369535,0.531156834,0.272496781,0.461454706,0.651432324,0.53868183,0.61739183,0.58496902,0.466055426,0.346823826,0.624733627,0.524226372,0.5609077,0.501405968,0.49878933,0.569863724,0.446363236,0.601436213,0.524596227,0.667605707,0.344590869,0.485401958,0.502919954,0.522263029,0.558304888,0.504558377,0.569749657,0.480998263,0.451084937,0.706437034,0.558308345,0.528896225,0.535719532,0.460396989,0.541004658,0.449204552,0.609832269,0.381877101,0.411299591,0.499103879,0.54179276,0.493448899,0.596652293,0.42480103,0.428575626,0.49785605,0.784853225,0.518087469,0.517707244,0.58828389,0.414548785,0.549103447,0.555961321,0.541274272,0.554571772,0.443535745,0.561101269,0.493611358,0.485640463,0.604180745,0.398316641,0.538132232,0.347625755,0.561816783,0.28822772,0.509470191,0.417590584,0.265870499,0.493932821,0.306844911,0.526016885,0.842073608,0.511374772,0.522176614,0.665189551,0.557990339,0.479263055,0.535463745,0.548864942,0.510462232,0.485274064,0.381455397,0.505695595,0.313073686,0.538408759,0.54044469,0.445474892
Diaphus_diademophilus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.412374591,0.290353523,0.620896812,0.871945455,0.66656873,0.438699977,0.361635313,0.876079536,0.670851444,0.885861685,0.36714166,0.294100466,0.36950251,0.902553556,0.380425333,0.662500324,0.641657089,0.412295089,0.699154,0.673668565,0.523939475,0.899819393,0.78506062,0.738566034,0.928322431,0.631712481,0.550403125,0.547247258,0.545173305,0.799927412,0.629489894,0.347487491,0.724245383,0.766094313,0.355178403,0.260519698,0.435032535,0.264684889,0.329053499,0.401790513,0.441496358,0.71123478,0.309986951,0.322828182,0.350045368,0.355168033,0.367169312,0.359620121,0.424814856,0.662317125,0.525892448,0.381441571,0.281231583,0.536794532,0.697906171,0.413221455,0.484150673,0.304366537,0.43854443,0.313875615,0.549348865,0.359219156,0.647028629,0.286665342,0.407542278,0.558259953,0.390093414,0.332938706,0.555145566,0.319316287,0.791140761,0.259890599,0.652870266,0.574132612,0.401389549,0.285154812,0.876694809,0.62993925,0.766118509,0.672790591,0.446010664,0.235020437,0.733477934,0.559006576,0.621850831,0.738196179,0.339751644,0.469546582,0.403833358,0.246026218,0.301615091,0.329540878,0.458772392,0.250861987,0.442388158,0.525218413,0.864185411,0.777082811,0.829861477,0.470517884,0.616240786,0.39612862,0.569839528,0.408140268,0.771465853,0.173116375,0.285313815,0.491233225,0.662918571,0.615839822,0.560665739,0.775485867,0.543648949,0.543006023,0.490096007,0.391614314,0.58917569,0.375724372,0.613181704,0.323239516,0.559099904,0.325887263,0.272838983,0.35114802,0.340118043,0.575425377,0.437033901,0.559922572,0.57080046,0.37146931,0.355188773,0.528218733,0.722126494,0.61096603,0.709074412,0.448219424,0.384445347,0.379813517,0.524972995,0.588563873,0.590330191,0.611342799
Diaphus_dumerilii,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.442104717,0.409401924,0.346969003,0.439125137,0.909822763,0.473525116,0.384870508,0.442277547,0.368095678,0.473459441,0.508975899,0.420279811,0.421054087,0.485070126,0.628643029,0.252877179,0.410912453,0.273913983,0.48727543,0.810781103,0.361652595,0.421524183,0.396519214,0.377974611,0.442799492,0.817248382,0.509038118,0.530213185,0.447690566,0.727135092,0.376616172,0.513341572,0.442184219,0.412837774,0.358047373,0.481108874,0.362050103,0.442481486,0.510894306,0.937250801,0.52281954,0.399232637,0.394818572,0.425813811,0.423694921,0.425440499,0.459366926,0.501015373,0.568239127,0.81030755,0.474586289,0.552895326,0.819851194,0.199151407,0.474738379,0.903576706,0.383608852,0.426422171,0.659247673,0.404752811,0.49053845,0.69359926,0.642586912,0.37282775,0.557648136,0.42153801,0.418952481,0.770636272,0.414458914,0.541806587,0.539345495,0.636047044,0.558380933,0.526763509,0.506411109,0.408185204,0.419363815,0.528384649,0.593918131,0.942660364,0.604450359,0.262258363,0.359046327,0.493521487,0.551422819,0.402405786,0.894914493,0.983990805,0.553375792,0.37909109,0.576731967,0.452388071,0.366256773,0.959030772,0.3949119,0.404894531,0.384956922,0.326844739,0.375095272,0.494237001,0.488343516,0.739285004,0.452778666,0.296108744,0.266921302,0.596337743,0.869985569,0.575245634,0.740519007,0.644978872,0.418931741,0.524046629,0.518637067,0.584972477,0.357566907,0.573026503,0.459695302,0.693312363,0.390722514,0.54358673,0.439377468,0.345707348,0.438361231,0.421531096,0.560316624,0.451724406,0.545069607,0.554834473,0.465661375,0.496290215,0.510486429,0.219313694,0.738261854,0.509245513,0.893877516,0.331462742,0.635317704,0.438184945,0.572497645,0.57542192,0.472215069
Diaphus_effulgens,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.560721045,0.355568998,0.52536359,0.456255995,0.414835682,0.353571089,0.532276769,0.330792164,0.532086657,0.815461325,0.85036251,0.34081973,0.394175647,0.182677301,0.535277089,0.797656432,0.425751592,0.529601369,0.365444474,0.314089923,0.370128153,0.402232957,0.327850606,0.583634777,0.344262493,0.61487889,0.214298183,0.277056023,0.248653226,0.779353791,0.175131566,0.333747548,0.056255995,0.133987781,0.299876427,0.741683878,0.231252754,0.464513787,0.471364748,0.164765254,0.172670475,0.072342963,0.122086743,0.077361931,0.059798999,0.217616509,0.286395728,0.170053836,0.364117144,0.420825952,0.762914251,0.409032069,0.441133416,0.669389307,0.426373778,0.086480414,0.75112728,0.611522541,0.637415854,0.438101987,0.225539012,0.521305554,0.599538545,0.281636004,0.811479334,0.442616293,0.330570942,0.860597472,0.215186526,0.507569067,0.198377131,0.204740713,0.469456711,0.321601092,0.31320158,0.561357057,0.189867008,0.166096041,0.459958002,0.719350852,0.391102738,0.568564046,0.512657167,0.396833764,0.389979347,0.443238479,0.435243387,0.720280675,0.87142351,0.565802231,0.619209996,0.32260696,0.436947486,0.64445347,0.236949214,0.39730386,0.310764684,0.655808367,0.593873195,0.522048721,0.302859464,0.775285385,0.443445874,0.316087832,0.709012193,0.4104389,0.162957458,0.260917206,0.542611972,0.35754271,0.218660399,0.204768365,0.347356141,0.742734681,0.227682097,0.130970178,0.24073418,0.072830342,0.208200759,0.266776125,0.139908919,0.340857753,0.111737714,0.193506797,0.601584846,0.202891437,0.198052212,0.509127989,0.405907312,0.229946164,0.412288176,0.263640999,0.517365042,0.441575859,0.745852525,0.680467677,0.465723594,0.188771269,0.189362346,0.205815712
Diaphus_fragilis,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.684657063,0.842187676,0.427103119,0.197464592,0.650993337,0.907161189,0.671248952,0.280647419,0.465609526,0.683786003,0.622158467,0.179217255,0.338704297,0.775240449,0.730356634,0.739405985,0.887527761,0.402620095,0.668805143,0.598971665,0.590955833,0.669541397,0.913918822,0.46768348,0.683333189,0.279233674,0.534751687,0.392025648,0.67776808,0.43869652,0.568785268,0.120614236,0.072028413,0.181242817,0.485657746,0.110839001,0.269022909,0.432239611,0.426370322,0.102415292,0.102252832,0.117358129,0.120942612,0.127762463,0.131716802,0.16598543,0.377089724,0.405292039,0.199607677,0.42853069,0.526545744,0.749430095,0.68508568,0.466134928,0.092114655,0.750000432,0.358991022,0.882685079,0.201857917,0.361006213,0.225964172,0.594402053,0.288960517,0.676012133,0.235144874,0.361583464,0.588532764,0.44377425,0.210544326,0.313958573,0.276540991,0.245984739,0.119456278,0.63773386,0.951910198,0.447510823,0.362817466,0.42867241,0.371168587,0.685020005,0.892356616,0.568135429,0.668597748,0.196894254,0.441956084,0.402786011,0.405133035,0.607212174,0.265472991,0.707232049,0.13075587,0.429394838,0.848603106,0.580990486,0.632403799,0.65670708,0.798482557,0.886936684,0.348738777,0.332973272,0.717418619,0.788226856,0.135940754,0.433155607,0.4330208,0.370916255,0.40566535,0.686807062,0.586005997,0.289797012,0.294155771,0.238608377,0.731884446,0.308002869,0.133766559,0.295324098,0.102470597,0.282199428,0.122484251,0.081779452,0.159735917,0.112874932,0.263032639,0.422433266,0.269313262,0.267664469,0.29225119,0.182656562,0.298493791,0.771593747,0.403943969,0.841852386,0.38594205,0.697477554,0.561730369,0.619908228,0.271902248,0.27104847,0.403352892
Diaphus_fulgens,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.690695725,0.365036597,0.308217178,0.9123599,0.700242825,0.880265466,0.327280269,0.310581485,0.443625617,0.888730654,0.333235973,0.599528176,0.702662438,0.491060395,0.786025008,0.69764347,0.463874318,0.884050432,0.784421151,0.827351993,0.914931603,0.683226035,0.48025164,0.523344942,0.509871156,0.751669965,0.549715263,0.397639149,0.655704669,0.724362907,0.308797885,0.221055815,0.383297759,0.281532306,0.283699588,0.354639175,0.374376302,0.638335306,0.266527251,0.279358111,0.304708739,0.308531727,0.319755273,0.312665808,0.374804919,0.59573284,0.465450523,0.330328981,0.282330778,0.440566535,0.768202833,0.461617165,0.414006101,0.26105547,0.479432428,0.271338824,0.611377365,0.318445226,0.570489367,0.238898731,0.47667407,0.501274617,0.43942586,0.269793728,0.493721969,0.359907018,0.706191616,0.200464911,0.588764356,0.527631113,0.354455976,0.241256125,0.85425463,0.699095238,0.688089457,0.59828726,0.380283613,0.205750037,0.830656493,0.626907821,0.657384572,0.6907614,0.28822772,0.406878613,0.338106307,0.215027523,0.366951547,0.285203204,0.493618272,0.195515075,0.374061752,0.580268059,0.787390361,0.855257041,0.865664832,0.518498803,0.695434709,0.367048332,0.510227184,0.486559916,0.861513468,0.149290103,0.250626939,0.431240656,0.590150448,0.536981188,0.522788431,0.845696114,0.520164879,0.507005643,0.434828596,0.441703753,0.544219286,0.329136458,0.552179812,0.27911615,0.512332247,0.28314999,0.231100665,0.304746762,0.294280208,0.516673724,0.419159876,0.50474849,0.517648482,0.312531001,0.303837679,0.530199359,0.801455224,0.532193811,0.675787454,0.38612525,0.444033494,0.437251666,0.570257775,0.52836391,0.532117766,0.58916532
Diaphus_garmani,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.45870326,0.242825416,0.682821614,0.852249808,0.701411153,0.323101252,0.459114595,0.623748499,0.668538986,0.228770923,0.394358846,0.752153887,0.674280381,0.701044754,0.882097459,0.417822176,0.719413071,0.654076615,0.567793227,0.710540006,0.849522559,0.489587888,0.638072606,0.29256574,0.593164594,0.439909783,0.615266028,0.464980427,0.649434416,0.154049827,0.104807252,0.231795439,0.464472308,0.152874586,0.312496435,0.462591924,0.460808323,0.140897503,0.132933521,0.150067836,0.15389428,0.161917025,0.174937997,0.211380821,0.407386732,0.421123219,0.246413356,0.438596279,0.568356651,0.711487111,0.606043847,0.49547446,0.123047675,0.724432039,0.381469223,0.817680456,0.263831111,0.413677725,0.276167679,0.500711193,0.353228887,0.638245435,0.273343645,0.384217212,0.542072744,0.48529826,0.236130002,0.365057336,0.30931983,0.322537828,0.154962366,0.702009143,0.856867811,0.493891342,0.414811486,0.455803182,0.378717778,0.628656856,0.797193249,0.664214792,0.692831897,0.234246161,0.473411049,0.429771606,0.403861011,0.554412769,0.296806975,0.61831474,0.174426422,0.463863949,0.794742527,0.631999378,0.675220574,0.660581917,0.738887497,0.836850701,0.38432091,0.35936779,0.652752742,0.762029364,0.167240172,0.424939294,0.464506874,0.413273304,0.451786625,0.732561938,0.599545458,0.302786875,0.306862194,0.278566552,0.672586652,0.323882441,0.170641457,0.343457108,0.134419855,0.300629963,0.170599978,0.104344069,0.185048522,0.145518964,0.30898454,0.461696667,0.298376267,0.309012193,0.328901409,0.247481442,0.298514531,0.711570069,0.444572722,0.821582945,0.41806068,0.632130728,0.564989933,0.581294666,0.317252703,0.319305917,0.391621227
Diaphus_holti,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.504914406,0.398513666,0.457835656,0.385026054,0.49145099,0.539881266,0.429723214,0.439322163,0.505339567,0.647837471,0.286997174,0.416404974,0.294169598,0.505871882,0.836014207,0.385302581,0.440791213,0.413660442,0.400342202,0.455471349,0.824610918,0.522428945,0.546607789,0.487040382,0.740529377,0.405948791,0.551574909,0.468682434,0.362202193,0.309910906,0.490282663,0.418254249,0.401866558,0.530150967,0.957834792,0.564284788,0.356609431,0.344770612,0.379495511,0.373093907,0.37296947,0.425423216,0.505000821,0.602932916,0.83914242,0.507448086,0.583340967,0.85138566,0.235255485,0.512411749,0.910012876,0.335399798,0.453328264,0.694798697,0.418050311,0.495664573,0.71409338,0.645241572,0.404006187,0.58034756,0.431766058,0.442336309,0.79654341,0.453718858,0.56674588,0.573544992,0.660526611,0.57482393,0.539777568,0.482225352,0.433919513,0.426373778,0.558408586,0.630125906,0.937091798,0.645189724,0.280184236,0.375378713,0.510973808,0.557682702,0.423186803,0.920997917,0.899079683,0.598798835,0.392595985,0.619555655,0.494952515,0.364096404,0.914050172,0.406615912,0.44855817,0.40431728,0.354549304,0.40793633,0.503524857,0.508789243,0.765523976,0.465768529,0.316374729,0.230475022,0.628242065,0.882477683,0.615542555,0.755755654,0.66539349,0.435029079,0.54286776,0.538626524,0.612874068,0.38909446,0.594612905,0.41614573,0.702358258,0.341804858,0.562601429,0.402547507,0.321853423,0.462218612,0.373125016,0.577008495,0.465993208,0.561377797,0.571585106,0.500569473,0.514876297,0.529141642,0.254135377,0.761635313,0.5316373,0.92504904,0.355952679,0.657716404,0.478886287,0.589949966,0.591916765,0.513148003
Diaphus_hudsoni,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.337197224,0.218349306,0.321058408,0.828921285,0.533801125,0.328638709,0.357667148,0.938737135,0.572037919,0.327601732,0.295776912,0.248034497,0.208418524,0.450611384,0.319402701,0.36562076,0.359699622,0.331511135,0.221688371,0.473625358,0.372924534,0.477579696,0.419833911,0.54674951,0.321490481,0.501959022,0.411752404,0.387182966,0.520393014,0.817995005,0.464344415,0.692890659,0.81701679,0.485346653,0.512574209,0.59573284,0.425876029,0.52880981,0.438160749,0.382323001,0.680951599,0.796889069,0.547171214,0.452180676,0.947789943,0.592099965,0.449225292,0.299261154,0.298739209,0.486843356,0.45347344,0.277851038,0.636620838,0.242783937,0.90685701,0.573099092,0.742295694,0.285476275,0.707411792,0.38385427,0.883428246,0.480189421,0.425029165,0.503922365,0.809142679,0.609006144,0.504603313,0.840836149,0.655867129,0.327031394,0.2009834,0.498377995,0.560517106,0.486117472,0.658808686,0.258086259,0.19766853,0.445367738,0.334570216,0.891012003,0.495315457,0.468087901,0.63878812,0.356384753,0.755728001,0.26730844,0.771614487,0.486286845,0.277851038,0.383235541,0.345520692,0.29837281,0.233686194,0.22756803,0.738386291,0.497365215,0.285123703,0.271591155,0.565567183,0.610955661,0.500655888,0.550565584,0.540213099,0.280782226,0.375548085,0.471810648,0.467386213,0.791213349,0.280699268,0.519784654,0.546407307,0.541713259,0.428005289,0.489432342,0.730128499,0.558705853,0.882657426,0.508592217,0.507102427,0.664677975,0.492152678,0.501810389,0.849263314,0.942093483,0.459042006,0.266513425,0.547416631,0.23533153,0.517631199,0.268449115,0.364815375,0.264069616,0.518571392,0.520085378,0.470251726
Diaphus_jenseni,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.705780282,0.912404836,0.365717545,0.33365422,0.436809222,0.92612404,0.365693349,0.629590135,0.670260368,0.484105737,0.75967197,0.708922322,0.498239732,0.909508214,0.850998522,0.803321783,0.914852101,0.678193241,0.522532643,0.567934947,0.525833686,0.781569464,0.592725607,0.365064249,0.661452977,0.773882009,0.339606467,0.24820387,0.419094201,0.254636583,0.315500212,0.394037383,0.412039301,0.645431685,0.29542434,0.308891212,0.33410012,0.340422222,0.350888776,0.344310886,0.408375316,0.607751402,0.501125984,0.362267868,0.323412345,0.462339593,0.721193215,0.421520727,0.453884775,0.290529809,0.448323122,0.312475696,0.588823118,0.348033633,0.612614824,0.26865651,0.431403116,0.546410764,0.44480777,0.301165735,0.529667044,0.358068112,0.724355994,0.222376232,0.631304603,0.554571772,0.395274842,0.266651688,0.850403989,0.670737377,0.698044434,0.615708471,0.419477882,0.242199774,0.782976296,0.5848273,0.698082457,0.752489177,0.312168059,0.446715808,0.374839485,0.247540204,0.35384416,0.319264438,0.44842682,0.218245608,0.411973626,0.560942266,0.787850088,0.863587421,0.788724605,0.477939181,0.668739468,0.416716067,0.547786486,0.480548906,0.82480103,0.176216936,0.281978206,0.472139024,0.604236051,0.582307446,0.550116228,0.842913559,0.530863024,0.518270668,0.472702448,0.409177245,0.572559864,0.359468031,0.593140398,0.307957933,0.543745733,0.313581805,0.256879909,0.334290233,0.325233968,0.555864536,0.475059842,0.540731587,0.551623301,0.344328169,0.3370797,0.517136907,0.752610157,0.573341053,0.712396194,0.420265985,0.405184884,0.42538865,0.508405562,0.568111233,0.571640411,0.552411403
Diaphus_luetkeni,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.720456961,0.299689771,0.463307438,0.651553305,0.680032146,0.208262977,0.375935224,0.737587819,0.701283259,0.709323286,0.912346074,0.449723041,0.711919185,0.666440836,0.577720552,0.719693055,0.924540922,0.517769463,0.712043622,0.295465819,0.592487103,0.448876176,0.621830091,0.467600522,0.634139007,0.155511964,0.098806612,0.225812083,0.451845387,0.144157067,0.290816706,0.469017724,0.458917569,0.133227331,0.134682555,0.150845568,0.155657141,0.162466622,0.167769031,0.205763863,0.406532954,0.453663553,0.226693513,0.440092982,0.558723136,0.699316459,0.62128395,0.499864329,0.123804668,0.696952152,0.373456849,0.861478902,0.220488935,0.418330294,0.251484173,0.535111173,0.336955263,0.675611168,0.256530794,0.41044927,0.563600384,0.489231859,0.227854927,0.371908297,0.309254154,0.279838577,0.147357869,0.673201925,0.913189482,0.479332187,0.391099282,0.459926893,0.384538675,0.653641085,0.829457056,0.609396739,0.730449962,0.217782425,0.477095773,0.433774337,0.41763552,0.574198287,0.284480777,0.642846156,0.150333993,0.464275283,0.82227772,0.608926643,0.665047831,0.631660632,0.739603011,0.867203014,0.372267782,0.382627181,0.678863819,0.792533767,0.146770249,0.44586203,0.46619369,0.401399919,0.461942085,0.707747081,0.607346981,0.307805843,0.300892664,0.266236897,0.682192515,0.333457194,0.169203515,0.343329214,0.133597186,0.311960664,0.154889778,0.10983659,0.183112832,0.145332308,0.310968623,0.446833332,0.303616457,0.309772643,0.309402788,0.212787653,0.302213081,0.718766689,0.459785173,0.885647376,0.421921691,0.647142697,0.542750235,0.587717009,0.321366044,0.321528504,0.389170505
Diaphus_malayanus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.352388935,0.318860017,0.418565343,0.881934999,0.346312251,0.61830437,0.685535037,0.461655188,0.775326864,0.731559527,0.484008953,0.946756423,0.837687196,0.746920611,0.905422525,0.691193474,0.502384183,0.57332377,0.502197527,0.77863482,0.566362199,0.381337873,0.679382307,0.779108373,0.320844099,0.230606372,0.396899439,0.270675158,0.296070722,0.384894704,0.393823074,0.665552493,0.278310765,0.290094278,0.315500212,0.320259936,0.331645942,0.325213228,0.386934091,0.617433309,0.486176234,0.344227928,0.312959618,0.472882191,0.751801315,0.43319363,0.434413806,0.272510607,0.473331547,0.312071275,0.602549235,0.327103983,0.584046111,0.251733048,0.442754556,0.526594136,0.43377088,0.292199342,0.510593583,0.345247621,0.726474884,0.215355899,0.605521902,0.52938706,0.374476543,0.250170669,0.857012988,0.689461723,0.714324971,0.626009108,0.40134807,0.237751143,0.770383941,0.603828173,0.646720993,0.773325498,0.300816619,0.4283786,0.358268594,0.24967292,0.348911606,0.309617096,0.46512906,0.20756129,0.394414151,0.574678753,0.829121767,0.820030936,0.796353298,0.506407653,0.671262779,0.399173875,0.52328618,0.453739598,0.8307913,0.167879642,0.288507704,0.456653503,0.617844644,0.556994841,0.580675936,0.812550877,0.49979174,0.504205805,0.449228748,0.42825762,0.547243802,0.340377287,0.567620397,0.289731337,0.519262709,0.295635192,0.240623569,0.315486385,0.307245876,0.531160291,0.453355916,0.516217454,0.525923558,0.336419492,0.314646434,0.489349383,0.782737792,0.544637533,0.736184444,0.40403384,0.416764459,0.384787549,0.514184979,0.543724994,0.545536247,0.569493869
Diaphus_meadi,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.674297664,0.441022805,0.379969064,0.818136725,0.556310436,0.429650625,0.406481105,0.32961001,0.284169684,0.43662948,0.336841196,0.418599908,0.397290034,0.347421816,0.322178343,0.476394086,0.46244329,0.463853579,0.446598284,0.529926288,0.399637058,0.450241529,0.470327771,0.305970394,0.421959713,0.698345158,0.504834905,0.580672479,0.891285074,0.495453721,0.460092809,0.489878242,0.335434364,0.426543151,0.34441804,0.313073686,0.566258501,0.680467677,0.503155002,0.438385427,0.845799812,0.737466838,0.441907692,0.369443748,0.349437008,0.49905203,0.357497775,0.371313763,0.739741274,0.341801402,0.861679384,0.554692752,0.684432385,0.321608005,0.675334641,0.486304128,0.813121214,0.466217886,0.518080556,0.484817795,0.690768313,0.582694584,0.48995083,0.887375671,0.543510685,0.335009203,0.295510754,0.464154302,0.523528141,0.500061354,0.763173495,0.294532539,0.267543488,0.532601689,0.360197371,0.773156126,0.512342617,0.465274237,0.691425065,0.43690255,0.81511221,0.308517901,0.64757477,0.493524944,0.361317306,0.365558542,0.392952014,0.301580526,0.299074498,0.307287355,0.87590325,0.483787731,0.390916083,0.368375662,0.578733333,0.665379663,0.516075734,0.506082733,0.523963671,0.329274721,0.398002091,0.457344821,0.452553988,0.76383716,0.355838612,0.505190933,0.4418593,0.526635615,0.335634846,0.476117559,0.621204449,0.43423752,0.741099714,0.406055945,0.491661842,0.818337208,0.478423104,0.487068034,0.927292367,0.813390828,0.446321757,0.33034972,0.523120263,0.312102384,0.498772047,0.342053733,0.433884947,0.262890919,0.504057172,0.505854599,0.418136725
